pair_id,model,cosine_score,label,pair_type
pair_2589,mxbai-embed-large_latest,0.619246,not_duplicate,D3
pair_3871,mxbai-embed-large_latest,0.550751,not_duplicate,D4
pair_2887,mxbai-embed-large_latest,0.570361,not_duplicate,D3
pair_4446,mxbai-embed-large_latest,0.533875,not_duplicate,D4
pair_1171,mxbai-embed-large_latest,0.985996,duplicate,D2
pair_2808,mxbai-embed-large_latest,0.618672,not_duplicate,D3
pair_1391,mxbai-embed-large_latest,0.811061,duplicate,D2
pair_1787,mxbai-embed-large_latest,0.910842,duplicate,D2
pair_4236,mxbai-embed-large_latest,0.475535,not_duplicate,D4
pair_1559,mxbai-embed-large_latest,0.956691,duplicate,D2
pair_1964,mxbai-embed-large_latest,0.892117,duplicate,D2
pair_0821,mxbai-embed-large_latest,0.958322,duplicate,D2
pair_1370,mxbai-embed-large_latest,0.816092,duplicate,D2
pair_1589,mxbai-embed-large_latest,0.912294,duplicate,D2
pair_1023,mxbai-embed-large_latest,0.810922,duplicate,D2
pair_1673,mxbai-embed-large_latest,0.857239,duplicate,D2
pair_3608,mxbai-embed-large_latest,0.452898,not_duplicate,D4
pair_1206,mxbai-embed-large_latest,0.853161,duplicate,D2
pair_1586,mxbai-embed-large_latest,0.903362,duplicate,D2
pair_2289,mxbai-embed-large_latest,0.859922,duplicate,D2
pair_4004,mxbai-embed-large_latest,0.370756,not_duplicate,D4
pair_3466,mxbai-embed-large_latest,0.54872,not_duplicate,D4
pair_2144,mxbai-embed-large_latest,0.874174,duplicate,D2
pair_4092,mxbai-embed-large_latest,0.545326,not_duplicate,D4
pair_3108,mxbai-embed-large_latest,0.471091,not_duplicate,D4
pair_0563,mxbai-embed-large_latest,0.862701,duplicate,D2
pair_4455,mxbai-embed-large_latest,0.468038,not_duplicate,D4
pair_4020,mxbai-embed-large_latest,0.457137,not_duplicate,D4
pair_2870,mxbai-embed-large_latest,0.606136,not_duplicate,D3
pair_2980,mxbai-embed-large_latest,0.481134,not_duplicate,D3
pair_3392,mxbai-embed-large_latest,0.425777,not_duplicate,D4
pair_0781,mxbai-embed-large_latest,0.888258,duplicate,D2
pair_2681,mxbai-embed-large_latest,0.688935,not_duplicate,D3
pair_3781,mxbai-embed-large_latest,0.473488,not_duplicate,D4
pair_0829,mxbai-embed-large_latest,0.734783,duplicate,D2
pair_1324,mxbai-embed-large_latest,0.843712,duplicate,D2
pair_0136,mxbai-embed-large_latest,0.865472,duplicate,D2
pair_0950,mxbai-embed-large_latest,0.906426,duplicate,D2
pair_2385,mxbai-embed-large_latest,0.969598,duplicate,D2
pair_2599,mxbai-embed-large_latest,0.442391,not_duplicate,D3
pair_3039,mxbai-embed-large_latest,0.527092,not_duplicate,D3
pair_2266,mxbai-embed-large_latest,0.933975,duplicate,D2
pair_1679,mxbai-embed-large_latest,0.872131,duplicate,D2
pair_3443,mxbai-embed-large_latest,0.544813,not_duplicate,D4
pair_2748,mxbai-embed-large_latest,0.750026,not_duplicate,D3
pair_3855,mxbai-embed-large_latest,0.381827,not_duplicate,D4
pair_4351,mxbai-embed-large_latest,0.42619,not_duplicate,D4
pair_0235,mxbai-embed-large_latest,0.824834,duplicate,D2
pair_2687,mxbai-embed-large_latest,0.547808,not_duplicate,D3
pair_2291,mxbai-embed-large_latest,0.896173,duplicate,D2
pair_0791,mxbai-embed-large_latest,0.86964,duplicate,D2
pair_2308,mxbai-embed-large_latest,0.923021,duplicate,D2
pair_2480,mxbai-embed-large_latest,0.61402,not_duplicate,D3
pair_3437,mxbai-embed-large_latest,0.456062,not_duplicate,D4
pair_1984,mxbai-embed-large_latest,0.818198,duplicate,D2
pair_0634,mxbai-embed-large_latest,0.945588,duplicate,D2
pair_1136,mxbai-embed-large_latest,0.859657,duplicate,D2
pair_3801,mxbai-embed-large_latest,0.422936,not_duplicate,D4
pair_1561,mxbai-embed-large_latest,0.914232,duplicate,D2
pair_4299,mxbai-embed-large_latest,0.416382,not_duplicate,D4
pair_3357,mxbai-embed-large_latest,0.50105,not_duplicate,D4
pair_1279,mxbai-embed-large_latest,0.865846,duplicate,D2
pair_1513,mxbai-embed-large_latest,0.958636,duplicate,D2
pair_2283,mxbai-embed-large_latest,0.947832,duplicate,D2
pair_1379,mxbai-embed-large_latest,0.923816,duplicate,D2
pair_1461,mxbai-embed-large_latest,0.954091,duplicate,D2
pair_4469,mxbai-embed-large_latest,0.408974,not_duplicate,D4
pair_2496,mxbai-embed-large_latest,0.517705,not_duplicate,D3
pair_1148,mxbai-embed-large_latest,0.885381,duplicate,D2
pair_1667,mxbai-embed-large_latest,0.869263,duplicate,D2
pair_2316,mxbai-embed-large_latest,0.969257,duplicate,D2
pair_1183,mxbai-embed-large_latest,0.930925,duplicate,D2
pair_4264,mxbai-embed-large_latest,0.495058,not_duplicate,D4
pair_3916,mxbai-embed-large_latest,0.373114,not_duplicate,D4
pair_4452,mxbai-embed-large_latest,0.513864,not_duplicate,D4
pair_3912,mxbai-embed-large_latest,0.567214,not_duplicate,D4
pair_1828,mxbai-embed-large_latest,0.956262,duplicate,D2
pair_0930,mxbai-embed-large_latest,0.830412,duplicate,D2
pair_4328,mxbai-embed-large_latest,0.478999,not_duplicate,D4
pair_2453,mxbai-embed-large_latest,0.909941,duplicate,D2
pair_3132,mxbai-embed-large_latest,0.396661,not_duplicate,D4
pair_0696,mxbai-embed-large_latest,0.921126,duplicate,D2
pair_3259,mxbai-embed-large_latest,0.411203,not_duplicate,D4
pair_2556,mxbai-embed-large_latest,0.555937,not_duplicate,D3
pair_0155,mxbai-embed-large_latest,0.802267,duplicate,D2
pair_1115,mxbai-embed-large_latest,0.883057,duplicate,D2
pair_0216,mxbai-embed-large_latest,0.768394,duplicate,D2
pair_1028,mxbai-embed-large_latest,0.856825,duplicate,D2
pair_0343,mxbai-embed-large_latest,0.844101,duplicate,D2
pair_3692,mxbai-embed-large_latest,0.530142,not_duplicate,D4
pair_1467,mxbai-embed-large_latest,0.880245,duplicate,D2
pair_4453,mxbai-embed-large_latest,0.63755,not_duplicate,D4
pair_1182,mxbai-embed-large_latest,0.946735,duplicate,D2
pair_4472,mxbai-embed-large_latest,0.455165,not_duplicate,D4
pair_1847,mxbai-embed-large_latest,0.96241,duplicate,D2
pair_3071,mxbai-embed-large_latest,0.62059,not_duplicate,D3
pair_2730,mxbai-embed-large_latest,0.604324,not_duplicate,D3
pair_3506,mxbai-embed-large_latest,0.692174,not_duplicate,D4
pair_1929,mxbai-embed-large_latest,0.907982,duplicate,D2
pair_2257,mxbai-embed-large_latest,0.928644,duplicate,D2
pair_2758,mxbai-embed-large_latest,0.504308,not_duplicate,D3
pair_3307,mxbai-embed-large_latest,0.624674,not_duplicate,D4
pair_0335,mxbai-embed-large_latest,0.85656,duplicate,D2
pair_1731,mxbai-embed-large_latest,0.951913,duplicate,D2
pair_4296,mxbai-embed-large_latest,0.658661,not_duplicate,D4
pair_3978,mxbai-embed-large_latest,0.50854,not_duplicate,D4
pair_3887,mxbai-embed-large_latest,0.438999,not_duplicate,D4
pair_2552,mxbai-embed-large_latest,0.558837,not_duplicate,D3
pair_1263,mxbai-embed-large_latest,0.915872,duplicate,D2
pair_2252,mxbai-embed-large_latest,0.937775,duplicate,D2
pair_2837,mxbai-embed-large_latest,0.564446,not_duplicate,D3
pair_4400,mxbai-embed-large_latest,0.569668,not_duplicate,D4
pair_2437,mxbai-embed-large_latest,0.93795,duplicate,D2
pair_3252,mxbai-embed-large_latest,0.658194,not_duplicate,D4
pair_2781,mxbai-embed-large_latest,0.424374,not_duplicate,D3
pair_0591,mxbai-embed-large_latest,0.944016,duplicate,D2
pair_3911,mxbai-embed-large_latest,0.469889,not_duplicate,D4
pair_1415,mxbai-embed-large_latest,0.900352,duplicate,D2
pair_4206,mxbai-embed-large_latest,0.555463,not_duplicate,D4
pair_2934,mxbai-embed-large_latest,0.503518,not_duplicate,D3
pair_3977,mxbai-embed-large_latest,0.566569,not_duplicate,D4
pair_1458,mxbai-embed-large_latest,0.872775,duplicate,D2
pair_4162,mxbai-embed-large_latest,0.577954,not_duplicate,D4
pair_4198,mxbai-embed-large_latest,0.554971,not_duplicate,D4
pair_3029,mxbai-embed-large_latest,0.588745,not_duplicate,D3
pair_4149,mxbai-embed-large_latest,0.668567,not_duplicate,D4
pair_2274,mxbai-embed-large_latest,0.939421,duplicate,D2
pair_3195,mxbai-embed-large_latest,0.52435,not_duplicate,D4
pair_0646,mxbai-embed-large_latest,0.935911,duplicate,D2
pair_4226,mxbai-embed-large_latest,0.581863,not_duplicate,D4
pair_3728,mxbai-embed-large_latest,0.523375,not_duplicate,D4
pair_0154,mxbai-embed-large_latest,0.886157,duplicate,D2
pair_1629,mxbai-embed-large_latest,0.96768,duplicate,D2
pair_2138,mxbai-embed-large_latest,0.941661,duplicate,D2
pair_3302,mxbai-embed-large_latest,0.603717,not_duplicate,D4
pair_3051,mxbai-embed-large_latest,0.404286,not_duplicate,D3
pair_3413,mxbai-embed-large_latest,0.393601,not_duplicate,D4
pair_4130,mxbai-embed-large_latest,0.422949,not_duplicate,D4
pair_3410,mxbai-embed-large_latest,0.755434,not_duplicate,D4
pair_2727,mxbai-embed-large_latest,0.703322,not_duplicate,D3
pair_0932,mxbai-embed-large_latest,0.846427,duplicate,D2
pair_1823,mxbai-embed-large_latest,0.949442,duplicate,D2
pair_3234,mxbai-embed-large_latest,0.404425,not_duplicate,D4
pair_2868,mxbai-embed-large_latest,0.592575,not_duplicate,D3
pair_2711,mxbai-embed-large_latest,0.73285,not_duplicate,D3
pair_1936,mxbai-embed-large_latest,0.964679,duplicate,D2
pair_1520,mxbai-embed-large_latest,0.939312,duplicate,D2
pair_3955,mxbai-embed-large_latest,0.458275,not_duplicate,D4
pair_2353,mxbai-embed-large_latest,0.933301,duplicate,D2
pair_4073,mxbai-embed-large_latest,0.601506,not_duplicate,D4
pair_2947,mxbai-embed-large_latest,0.682686,not_duplicate,D3
pair_2005,mxbai-embed-large_latest,0.957769,duplicate,D2
pair_1500,mxbai-embed-large_latest,0.907864,duplicate,D2
pair_1354,mxbai-embed-large_latest,0.91089,duplicate,D2
pair_1838,mxbai-embed-large_latest,0.92571,duplicate,D2
pair_1897,mxbai-embed-large_latest,0.947619,duplicate,D2
pair_3678,mxbai-embed-large_latest,0.601063,not_duplicate,D4
pair_2326,mxbai-embed-large_latest,0.893236,duplicate,D2
pair_4441,mxbai-embed-large_latest,0.684291,not_duplicate,D4
pair_4269,mxbai-embed-large_latest,0.503219,not_duplicate,D4
pair_1948,mxbai-embed-large_latest,0.793623,duplicate,D2
pair_3759,mxbai-embed-large_latest,0.672638,not_duplicate,D4
pair_0690,mxbai-embed-large_latest,0.861937,duplicate,D2
pair_0489,mxbai-embed-large_latest,0.870932,duplicate,D2
pair_0305,mxbai-embed-large_latest,0.809889,duplicate,D2
pair_2857,mxbai-embed-large_latest,0.596831,not_duplicate,D3
pair_4096,mxbai-embed-large_latest,0.625064,not_duplicate,D4
pair_0373,mxbai-embed-large_latest,0.842057,duplicate,D2
pair_2468,mxbai-embed-large_latest,0.892336,duplicate,D2
pair_0671,mxbai-embed-large_latest,0.867849,duplicate,D2
pair_0800,mxbai-embed-large_latest,0.920683,duplicate,D2
pair_3482,mxbai-embed-large_latest,0.511335,not_duplicate,D4
pair_0611,mxbai-embed-large_latest,0.901388,duplicate,D2
pair_2059,mxbai-embed-large_latest,0.92412,duplicate,D2
pair_0674,mxbai-embed-large_latest,0.901014,duplicate,D2
pair_0893,mxbai-embed-large_latest,0.858878,duplicate,D2
pair_1772,mxbai-embed-large_latest,0.919442,duplicate,D2
pair_1064,mxbai-embed-large_latest,0.851885,duplicate,D2
pair_0065,mxbai-embed-large_latest,0.882667,duplicate,D2
pair_1804,mxbai-embed-large_latest,0.938287,duplicate,D2
pair_1468,mxbai-embed-large_latest,0.953368,duplicate,D2
pair_3461,mxbai-embed-large_latest,0.499604,not_duplicate,D4
pair_0390,mxbai-embed-large_latest,0.838763,duplicate,D2
pair_1765,mxbai-embed-large_latest,0.905669,duplicate,D2
pair_3743,mxbai-embed-large_latest,0.536224,not_duplicate,D4
pair_2388,mxbai-embed-large_latest,0.931341,duplicate,D2
pair_1256,mxbai-embed-large_latest,0.752284,duplicate,D2
pair_0625,mxbai-embed-large_latest,0.786571,duplicate,D2
pair_2214,mxbai-embed-large_latest,0.974315,duplicate,D2
pair_2104,mxbai-embed-large_latest,0.911442,duplicate,D2
pair_2809,mxbai-embed-large_latest,0.534824,not_duplicate,D3
pair_2200,mxbai-embed-large_latest,0.90107,duplicate,D2
pair_0612,mxbai-embed-large_latest,0.923942,duplicate,D2
pair_2427,mxbai-embed-large_latest,0.901074,duplicate,D2
pair_4370,mxbai-embed-large_latest,0.588969,not_duplicate,D4
pair_4342,mxbai-embed-large_latest,0.609259,not_duplicate,D4
pair_2069,mxbai-embed-large_latest,0.914217,duplicate,D2
pair_3363,mxbai-embed-large_latest,0.547787,not_duplicate,D4
pair_1069,mxbai-embed-large_latest,0.9276,duplicate,D2
pair_1289,mxbai-embed-large_latest,0.881176,duplicate,D2
pair_3407,mxbai-embed-large_latest,0.676074,not_duplicate,D4
pair_1411,mxbai-embed-large_latest,0.929475,duplicate,D2
pair_4252,mxbai-embed-large_latest,0.650468,not_duplicate,D4
pair_3965,mxbai-embed-large_latest,0.498961,not_duplicate,D4
pair_3513,mxbai-embed-large_latest,0.496916,not_duplicate,D4
pair_0703,mxbai-embed-large_latest,0.814658,duplicate,D2
pair_0597,mxbai-embed-large_latest,0.862154,duplicate,D2
pair_3419,mxbai-embed-large_latest,0.473391,not_duplicate,D4
pair_0125,mxbai-embed-large_latest,0.769388,duplicate,D2
pair_3463,mxbai-embed-large_latest,0.517494,not_duplicate,D4
pair_4330,mxbai-embed-large_latest,0.489695,not_duplicate,D4
pair_0848,mxbai-embed-large_latest,0.81883,duplicate,D2
pair_3190,mxbai-embed-large_latest,0.472148,not_duplicate,D4
pair_2112,mxbai-embed-large_latest,0.87022,duplicate,D2
pair_0804,mxbai-embed-large_latest,0.812769,duplicate,D2
pair_0189,mxbai-embed-large_latest,0.930595,duplicate,D2
pair_0082,mxbai-embed-large_latest,0.832745,duplicate,D2
pair_0314,mxbai-embed-large_latest,0.780105,duplicate,D2
pair_1914,mxbai-embed-large_latest,0.907513,duplicate,D2
pair_1987,mxbai-embed-large_latest,0.844852,duplicate,D2
pair_2073,mxbai-embed-large_latest,0.952588,duplicate,D2
pair_0681,mxbai-embed-large_latest,0.916886,duplicate,D2
pair_1677,mxbai-embed-large_latest,0.811478,duplicate,D2
pair_1414,mxbai-embed-large_latest,0.8978,duplicate,D2
pair_3432,mxbai-embed-large_latest,0.567349,not_duplicate,D4
pair_2739,mxbai-embed-large_latest,0.674041,not_duplicate,D3
pair_2630,mxbai-embed-large_latest,0.554272,not_duplicate,D3
pair_4112,mxbai-embed-large_latest,0.536876,not_duplicate,D4
pair_0941,mxbai-embed-large_latest,0.803848,duplicate,D2
pair_2769,mxbai-embed-large_latest,0.494936,not_duplicate,D3
pair_1934,mxbai-embed-large_latest,0.953546,duplicate,D2
pair_3362,mxbai-embed-large_latest,0.510957,not_duplicate,D4
pair_1438,mxbai-embed-large_latest,0.934067,duplicate,D2
pair_2946,mxbai-embed-large_latest,0.530536,not_duplicate,D3
pair_0142,mxbai-embed-large_latest,0.845544,duplicate,D2
pair_2194,mxbai-embed-large_latest,0.907919,duplicate,D2
pair_0545,mxbai-embed-large_latest,0.852388,duplicate,D2
pair_1384,mxbai-embed-large_latest,0.837974,duplicate,D2
pair_0524,mxbai-embed-large_latest,0.88046,duplicate,D2
pair_4080,mxbai-embed-large_latest,0.522209,not_duplicate,D4
pair_0907,mxbai-embed-large_latest,0.820216,duplicate,D2
pair_0546,mxbai-embed-large_latest,0.929214,duplicate,D2
pair_1470,mxbai-embed-large_latest,0.903587,duplicate,D2
pair_3551,mxbai-embed-large_latest,0.514592,not_duplicate,D4
pair_2557,mxbai-embed-large_latest,0.602396,not_duplicate,D3
pair_3448,mxbai-embed-large_latest,0.598604,not_duplicate,D4
pair_0519,mxbai-embed-large_latest,0.932043,duplicate,D2
pair_0239,mxbai-embed-large_latest,0.845815,duplicate,D2
pair_4042,mxbai-embed-large_latest,0.38968,not_duplicate,D4
pair_2767,mxbai-embed-large_latest,0.658698,not_duplicate,D3
pair_2583,mxbai-embed-large_latest,0.682618,not_duplicate,D3
pair_4336,mxbai-embed-large_latest,0.573959,not_duplicate,D4
pair_2035,mxbai-embed-large_latest,0.946105,duplicate,D2
pair_3704,mxbai-embed-large_latest,0.655498,not_duplicate,D4
pair_1275,mxbai-embed-large_latest,0.871086,duplicate,D2
pair_3718,mxbai-embed-large_latest,0.39134,not_duplicate,D4
pair_3508,mxbai-embed-large_latest,0.581783,not_duplicate,D4
pair_0960,mxbai-embed-large_latest,0.916969,duplicate,D2
pair_1479,mxbai-embed-large_latest,0.896879,duplicate,D2
pair_0467,mxbai-embed-large_latest,0.889582,duplicate,D2
pair_4018,mxbai-embed-large_latest,0.68253,not_duplicate,D4
pair_0022,mxbai-embed-large_latest,0.899778,duplicate,D2
pair_1312,mxbai-embed-large_latest,0.914819,duplicate,D2
pair_0559,mxbai-embed-large_latest,0.898084,duplicate,D2
pair_2351,mxbai-embed-large_latest,0.969939,duplicate,D2
pair_1412,mxbai-embed-large_latest,0.903747,duplicate,D2
pair_0878,mxbai-embed-large_latest,0.920399,duplicate,D2
pair_3710,mxbai-embed-large_latest,0.587797,not_duplicate,D4
pair_3789,mxbai-embed-large_latest,0.501225,not_duplicate,D4
pair_0102,mxbai-embed-large_latest,0.891444,duplicate,D2
pair_3849,mxbai-embed-large_latest,0.581092,not_duplicate,D4
pair_3037,mxbai-embed-large_latest,0.606394,not_duplicate,D3
pair_2459,mxbai-embed-large_latest,0.850516,duplicate,D2
pair_1294,mxbai-embed-large_latest,0.869923,duplicate,D2
pair_1581,mxbai-embed-large_latest,0.940361,duplicate,D2
pair_4253,mxbai-embed-large_latest,0.465968,not_duplicate,D4
pair_3146,mxbai-embed-large_latest,0.484924,not_duplicate,D4
pair_1208,mxbai-embed-large_latest,0.946198,duplicate,D2
pair_4341,mxbai-embed-large_latest,0.392165,not_duplicate,D4
pair_2337,mxbai-embed-large_latest,0.912739,duplicate,D2
pair_2610,mxbai-embed-large_latest,0.602449,not_duplicate,D3
pair_0858,mxbai-embed-large_latest,0.911607,duplicate,D2
pair_2819,mxbai-embed-large_latest,0.689039,not_duplicate,D3
pair_3197,mxbai-embed-large_latest,0.451899,not_duplicate,D4
pair_4039,mxbai-embed-large_latest,0.439663,not_duplicate,D4
pair_2625,mxbai-embed-large_latest,0.507263,not_duplicate,D3
pair_3494,mxbai-embed-large_latest,0.505917,not_duplicate,D4
pair_0891,mxbai-embed-large_latest,0.788438,duplicate,D2
pair_4471,mxbai-embed-large_latest,0.476447,not_duplicate,D4
pair_1802,mxbai-embed-large_latest,0.95593,duplicate,D2
pair_4138,mxbai-embed-large_latest,0.512711,not_duplicate,D4
pair_3269,mxbai-embed-large_latest,0.557278,not_duplicate,D4
pair_0478,mxbai-embed-large_latest,0.856212,duplicate,D2
pair_4200,mxbai-embed-large_latest,0.481466,not_duplicate,D4
pair_1218,mxbai-embed-large_latest,0.864734,duplicate,D2
pair_2931,mxbai-embed-large_latest,0.584589,not_duplicate,D3
pair_0525,mxbai-embed-large_latest,0.851587,duplicate,D2
pair_0654,mxbai-embed-large_latest,0.889247,duplicate,D2
pair_1359,mxbai-embed-large_latest,0.907521,duplicate,D2
pair_3671,mxbai-embed-large_latest,0.694065,not_duplicate,D4
pair_2188,mxbai-embed-large_latest,0.927077,duplicate,D2
pair_3810,mxbai-embed-large_latest,0.484938,not_duplicate,D4
pair_4239,mxbai-embed-large_latest,0.587067,not_duplicate,D4
pair_3850,mxbai-embed-large_latest,0.567329,not_duplicate,D4
pair_0355,mxbai-embed-large_latest,0.885964,duplicate,D2
pair_3282,mxbai-embed-large_latest,0.656344,not_duplicate,D4
pair_2399,mxbai-embed-large_latest,0.919507,duplicate,D2
pair_1824,mxbai-embed-large_latest,0.954271,duplicate,D2
pair_3431,mxbai-embed-large_latest,0.488437,not_duplicate,D4
pair_0159,mxbai-embed-large_latest,0.856443,duplicate,D2
pair_2248,mxbai-embed-large_latest,0.961329,duplicate,D2
pair_2937,mxbai-embed-large_latest,0.587175,not_duplicate,D3
pair_3844,mxbai-embed-large_latest,0.452393,not_duplicate,D4
pair_1969,mxbai-embed-large_latest,0.908782,duplicate,D2
pair_3528,mxbai-embed-large_latest,0.594784,not_duplicate,D4
pair_1332,mxbai-embed-large_latest,0.648041,duplicate,D2
pair_1706,mxbai-embed-large_latest,0.751404,duplicate,D2
pair_3941,mxbai-embed-large_latest,0.502051,not_duplicate,D4
pair_1361,mxbai-embed-large_latest,0.847292,duplicate,D2
pair_3822,mxbai-embed-large_latest,0.488789,not_duplicate,D4
pair_3693,mxbai-embed-large_latest,0.449683,not_duplicate,D4
pair_4044,mxbai-embed-large_latest,0.433763,not_duplicate,D4
pair_3785,mxbai-embed-large_latest,0.453122,not_duplicate,D4
pair_0819,mxbai-embed-large_latest,0.91283,duplicate,D2
pair_1768,mxbai-embed-large_latest,0.892201,duplicate,D2
pair_3696,mxbai-embed-large_latest,0.438443,not_duplicate,D4
pair_0715,mxbai-embed-large_latest,0.819112,duplicate,D2
pair_2626,mxbai-embed-large_latest,0.663594,not_duplicate,D3
pair_2522,mxbai-embed-large_latest,0.505471,not_duplicate,D3
pair_4353,mxbai-embed-large_latest,0.35312,not_duplicate,D4
pair_3031,mxbai-embed-large_latest,0.525764,not_duplicate,D3
pair_4291,mxbai-embed-large_latest,0.499489,not_duplicate,D4
pair_2577,mxbai-embed-large_latest,0.614601,not_duplicate,D3
pair_4235,mxbai-embed-large_latest,0.491236,not_duplicate,D4
pair_1071,mxbai-embed-large_latest,0.881663,duplicate,D2
pair_1890,mxbai-embed-large_latest,0.943234,duplicate,D2
pair_0777,mxbai-embed-large_latest,0.897551,duplicate,D2
pair_4140,mxbai-embed-large_latest,0.383976,not_duplicate,D4
pair_0388,mxbai-embed-large_latest,0.821718,duplicate,D2
pair_3341,mxbai-embed-large_latest,0.538424,not_duplicate,D4
pair_4027,mxbai-embed-large_latest,0.660397,not_duplicate,D4
pair_0135,mxbai-embed-large_latest,0.878233,duplicate,D2
pair_3086,mxbai-embed-large_latest,0.486162,not_duplicate,D4
pair_4203,mxbai-embed-large_latest,0.498858,not_duplicate,D4
pair_0252,mxbai-embed-large_latest,0.852566,duplicate,D2
pair_3445,mxbai-embed-large_latest,0.533551,not_duplicate,D4
pair_3257,mxbai-embed-large_latest,0.451614,not_duplicate,D4
pair_2507,mxbai-embed-large_latest,0.524025,not_duplicate,D3
pair_2182,mxbai-embed-large_latest,0.864852,duplicate,D2
pair_3014,mxbai-embed-large_latest,0.684249,not_duplicate,D3
pair_1153,mxbai-embed-large_latest,0.740285,duplicate,D2
pair_1797,mxbai-embed-large_latest,0.952222,duplicate,D2
pair_3040,mxbai-embed-large_latest,0.540066,not_duplicate,D3
pair_1196,mxbai-embed-large_latest,0.84201,duplicate,D2
pair_3142,mxbai-embed-large_latest,0.566556,not_duplicate,D4
pair_2856,mxbai-embed-large_latest,0.414905,not_duplicate,D3
pair_2750,mxbai-embed-large_latest,0.538322,not_duplicate,D3
pair_3739,mxbai-embed-large_latest,0.63169,not_duplicate,D4
pair_3358,mxbai-embed-large_latest,0.52257,not_duplicate,D4
pair_1583,mxbai-embed-large_latest,0.92936,duplicate,D2
pair_2906,mxbai-embed-large_latest,0.7678,not_duplicate,D3
pair_1342,mxbai-embed-large_latest,0.918163,duplicate,D2
pair_1141,mxbai-embed-large_latest,0.954149,duplicate,D2
pair_2348,mxbai-embed-large_latest,0.950669,duplicate,D2
pair_0581,mxbai-embed-large_latest,0.868843,duplicate,D2
pair_4329,mxbai-embed-large_latest,0.489635,not_duplicate,D4
pair_0349,mxbai-embed-large_latest,0.851633,duplicate,D2
pair_2611,mxbai-embed-large_latest,0.531372,not_duplicate,D3
pair_0359,mxbai-embed-large_latest,0.854271,duplicate,D2
pair_0923,mxbai-embed-large_latest,0.879151,duplicate,D2
pair_0735,mxbai-embed-large_latest,0.88271,duplicate,D2
pair_2998,mxbai-embed-large_latest,0.521619,not_duplicate,D3
pair_0003,mxbai-embed-large_latest,0.947845,duplicate,D1
pair_1835,mxbai-embed-large_latest,0.929962,duplicate,D2
pair_2753,mxbai-embed-large_latest,0.637683,not_duplicate,D3
pair_0419,mxbai-embed-large_latest,0.924691,duplicate,D2
pair_2117,mxbai-embed-large_latest,0.891277,duplicate,D2
pair_1518,mxbai-embed-large_latest,0.960401,duplicate,D2
pair_0623,mxbai-embed-large_latest,0.903135,duplicate,D2
pair_2502,mxbai-embed-large_latest,0.608903,not_duplicate,D3
pair_2102,mxbai-embed-large_latest,0.872758,duplicate,D2
pair_1733,mxbai-embed-large_latest,0.941377,duplicate,D2
pair_2004,mxbai-embed-large_latest,0.932331,duplicate,D2
pair_2549,mxbai-embed-large_latest,0.568545,not_duplicate,D3
pair_0273,mxbai-embed-large_latest,0.853901,duplicate,D2
pair_1091,mxbai-embed-large_latest,0.863597,duplicate,D2
pair_2396,mxbai-embed-large_latest,0.934182,duplicate,D2
pair_1269,mxbai-embed-large_latest,0.873942,duplicate,D2
pair_1482,mxbai-embed-large_latest,0.904889,duplicate,D2
pair_3178,mxbai-embed-large_latest,0.458419,not_duplicate,D4
pair_1894,mxbai-embed-large_latest,0.923815,duplicate,D2
pair_3799,mxbai-embed-large_latest,0.335889,not_duplicate,D4
pair_0914,mxbai-embed-large_latest,0.848568,duplicate,D2
pair_1814,mxbai-embed-large_latest,0.92327,duplicate,D2
pair_1912,mxbai-embed-large_latest,0.936052,duplicate,D2
pair_0886,mxbai-embed-large_latest,0.869055,duplicate,D2
pair_2089,mxbai-embed-large_latest,0.847951,duplicate,D2
pair_1883,mxbai-embed-large_latest,0.949727,duplicate,D2
pair_0755,mxbai-embed-large_latest,0.846452,duplicate,D2
pair_1093,mxbai-embed-large_latest,0.948612,duplicate,D2
pair_1930,mxbai-embed-large_latest,0.919094,duplicate,D2
pair_2339,mxbai-embed-large_latest,0.941682,duplicate,D2
pair_3712,mxbai-embed-large_latest,0.424703,not_duplicate,D4
pair_3107,mxbai-embed-large_latest,0.525425,not_duplicate,D4
pair_4278,mxbai-embed-large_latest,0.44532,not_duplicate,D4
pair_0670,mxbai-embed-large_latest,0.852362,duplicate,D2
pair_3290,mxbai-embed-large_latest,0.496534,not_duplicate,D4
pair_3144,mxbai-embed-large_latest,0.626624,not_duplicate,D4
pair_3744,mxbai-embed-large_latest,0.44475,not_duplicate,D4
pair_0099,mxbai-embed-large_latest,0.89291,duplicate,D2
pair_2217,mxbai-embed-large_latest,0.9355,duplicate,D2
pair_1503,mxbai-embed-large_latest,0.889677,duplicate,D2
pair_3489,mxbai-embed-large_latest,0.528661,not_duplicate,D4
pair_2411,mxbai-embed-large_latest,0.933085,duplicate,D2
pair_0057,mxbai-embed-large_latest,0.898131,duplicate,D2
pair_1693,mxbai-embed-large_latest,0.92335,duplicate,D2
pair_4362,mxbai-embed-large_latest,0.646703,not_duplicate,D4
pair_3424,mxbai-embed-large_latest,0.598515,not_duplicate,D4
pair_0134,mxbai-embed-large_latest,0.874593,duplicate,D2
pair_1538,mxbai-embed-large_latest,0.943385,duplicate,D2
pair_0865,mxbai-embed-large_latest,0.9281,duplicate,D2
pair_0627,mxbai-embed-large_latest,0.863222,duplicate,D2
pair_0029,mxbai-embed-large_latest,0.879717,duplicate,D2
pair_3021,mxbai-embed-large_latest,0.614619,not_duplicate,D3
